0.5698
17  r    conf  1.0
18  r  59 21 16 12 17  conf  0.6433
16  r  59 21 18 12 17  conf  0.6529
21  r  59 16 18 12 17  conf  0.7108
12  r  59 21 16 18  conf  0.6422
18  r  59 21 16 12  conf  0.6433
16  r  59 21 18 12  conf  0.653
21  r  59 16 18 12  conf  0.7109
18  r  59 21 16  conf  0.6435
16  r  59 21 18  conf  0.6531
21  r  59 16 18  conf  0.711
16  r  59 21  conf  0.6544
21  r  59 16  conf  0.7124
17  r  59 21 31  conf  0.6408
31  r  59 21 17  conf  0.6543
21  r  59 31 17  conf  0.7063
17  r  59 21 31 12  conf  0.6406
12  r  59 21 31 17  conf  0.6407
31  r  59 21 12 17  conf  0.6542
21  r  59 31 12 17  conf  0.7061
12  r  59 21 31  conf  0.6408
31  r  59 21 12  conf  0.6542
21  r  59 31 12  conf  0.7062
17  r  59 21 31 18  conf  0.6395
18  r  59 21 31 17  conf  0.6407
31  r  59 21 18 17  conf  0.6531
21  r  59 31 18 17  conf  0.705
17  r  59 21 31 18 12  conf  0.6394
12  r  59 21 31 18 17  conf  0.6395
18  r  59 21 31 12 17  conf  0.6405
31  r  59 21 18 12 17  conf  0.6529
21  r  59 31 18 12 17  conf  0.7049
12  r  59 21 31 18  conf  0.6395
18  r  59 21 31 12  conf  0.6406
31  r  59 21 18 12  conf  0.653
21  r  59 31 18 12  conf  0.7049
18  r  59 21 31  conf  0.6408
31  r  59 21 18  conf  0.6531
21  r  59 31 18  conf  0.7051
17  r  59 21 31 16  conf  0.6306
16  r  59 21 31 17  conf  0.6407
31  r  59 21 16 17  conf  0.6434
21  r  59 31 16 17  conf  0.6956
17  r  59 21 31 16 12  conf  0.6305
12  r  59 21 31 16 17  conf  0.6306
16  r  59 21 31 12 17  conf  0.6405
31  r  59 21 16 12 17  conf  0.6433
21  r  59 31 16 12 17  conf  0.6954
12  r  59 21 31 16  conf  0.6306
16  r  59 21 31 12  conf  0.6406
31  r  59 21 16 12  conf  0.6433
21  r  59 31 16 12  conf  0.6955
17  r  59 21 31 16 18  conf  0.6294
18  r  59 21 31 16 17  conf  0.6306
16  r  59 21 31 18 17  conf  0.6395
31  r  59 21 16 18 17  conf  0.6421
21  r  59 31 16 18 17  conf  0.6943
17  r  59 21 31 16 18 12  conf  0.6293
12  r  59 21 31 16 18 17  conf  0.6294
18  r  59 21 31 16 12 17  conf  0.6304
16  r  59 21 31 18 12 17  conf  0.6393
31  r  59 21 16 18 12 17  conf  0.642
21  r  59 31 16 18 12 17  conf  0.6942
12  r  59 21 31 16 18  conf  0.6294
18  r  59 21 31 16 12  conf  0.6305
16  r  59 21 31 18 12  conf  0.6394
31  r  59 21 16 18 12  conf  0.6421
21  r  59 31 16 18 12  conf  0.6942
18  r  59 21 31 16  conf  0.6306
16  r  59 21 31 18  conf  0.6395
31  r  59 21 16 18  conf  0.6422
21  r  59 31 16 18  conf  0.6944
16  r  59 21 31  conf  0.6408
31  r  59 21 16  conf  0.6435
21  r  59 31 16  conf  0.6956
31  r  59 21  conf  0.6544
21  r  59 31  conf  0.7064
21  r  59  conf  0.724
17  r  59 29  conf  0.6461
29  r  59 17  conf  0.7239
17  r  59 29 12  conf  0.6459
12  r  59 29 17  conf  0.646
29  r  59 12 17  conf  0.7237
12  r  59 29  conf  0.6461
29  r  59 12  conf  0.7238
17  r  59 29 18  conf  0.6447
18  r  59 29 17  conf  0.646
29  r  59 18 17  conf  0.7226
17  r  59 29 18 12  conf  0.6446
12  r  59 29 18 17  conf  0.6447
18  r  59 29 12 17  conf  0.6458
29  r  59 18 12 17  conf  0.7224
12  r  59 29 18  conf  0.6447
18  r  59 29 12  conf  0.6459
29  r  59 18 12  conf  0.7225
18  r  59 29  conf  0.6461
29  r  59 18  conf  0.7226
17  r  59 29 16  conf  0.6348
16  r  59 29 17  conf  0.646
29  r  59 16 17  conf  0.7123
17  r  59 29 16 12  conf  0.6347
12  r  59 29 16 17  conf  0.6348
16  r  59 29 12 17  conf  0.6458
29  r  59 16 12 17  conf  0.7122
12  r  59 29 16  conf  0.6348
16  r  59 29 12  conf  0.6459
29  r  59 16 12  conf  0.7122
17  r  59 29 16 18  conf  0.6335
18  r  59 29 16 17  conf  0.6348
16  r  59 29 18 17  conf  0.6447
29  r  59 16 18 17  conf  0.711
17  r  59 29 16 18 12  conf  0.6334
12  r  59 29 16 18 17  conf  0.6335
18  r  59 29 16 12 17  conf  0.6346
16  r  59 29 18 12 17  conf  0.6445
29  r  59 16 18 12 17  conf  0.7108
12  r  59 29 16 18  conf  0.6335
18  r  59 29 16 12  conf  0.6347
16  r  59 29 18 12  conf  0.6446
29  r  59 16 18 12  conf  0.7109
18  r  59 29 16  conf  0.6348
16  r  59 29 18  conf  0.6447
29  r  59 16 18  conf  0.711
16  r  59 29  conf  0.6461
29  r  59 16  conf  0.7124
17  r  59 29 31  conf  0.6308
31  r  59 29 17  conf  0.646
29  r  59 31 17  conf  0.7063
17  r  59 29 31 12  conf  0.6306
12  r  59 29 31 17  conf  0.6308
31  r  59 29 12 17  conf  0.6458
29  r  59 31 12 17  conf  0.7061
12  r  59 29 31  conf  0.6308
31  r  59 29 12  conf  0.6459
29  r  59 31 12  conf  0.7062
17  r  59 29 31 18  conf  0.6296
18  r  59 29 31 17  conf  0.6308
31  r  59 29 18 17  conf  0.6447
29  r  59 31 18 17  conf  0.705
17  r  59 29 31 18 12  conf  0.6294
12  r  59 29 31 18 17  conf  0.6295
18  r  59 29 31 12 17  conf  0.6306
31  r  59 29 18 12 17  conf  0.6445
29  r  59 31 18 12 17  conf  0.7049
12  r  59 29 31 18  conf  0.6296
18  r  59 29 31 12  conf  0.6306
31  r  59 29 18 12  conf  0.6446
29  r  59 31 18 12  conf  0.7049
18  r  59 29 31  conf  0.6308
31  r  59 29 18  conf  0.6447
29  r  59 31 18  conf  0.7051
17  r  59 29 31 16  conf  0.6204
16  r  59 29 31 17  conf  0.6308
31  r  59 29 16 17  conf  0.6348
29  r  59 31 16 17  conf  0.6956
17  r  59 29 31 16 12  conf  0.6203
12  r  59 29 31 16 17  conf  0.6204
16  r  59 29 31 12 17  conf  0.6306
31  r  59 29 16 12 17  conf  0.6346
29  r  59 31 16 12 17  conf  0.6954
12  r  59 29 31 16  conf  0.6204
16  r  59 29 31 12  conf  0.6306
31  r  59 29 16 12  conf  0.6347
29  r  59 31 16 12  conf  0.6955
17  r  59 29 31 16 18  conf  0.6192
18  r  59 29 31 16 17  conf  0.6204
16  r  59 29 31 18 17  conf  0.6295
31  r  59 29 16 18 17  conf  0.6335
29  r  59 31 16 18 17  conf  0.6943
17  r  59 29 31 16 18 12  conf  0.6191
12  r  59 29 31 16 18 17  conf  0.6192
18  r  59 29 31 16 12 17  conf  0.6202
16  r  59 29 31 18 12 17  conf  0.6294
31  r  59 29 16 18 12 17  conf  0.6333
29  r  59 31 16 18 12 17  conf  0.6942
12  r  59 29 31 16 18  conf  0.6192
18  r  59 29 31 16 12  conf  0.6203
16  r  59 29 31 18 12  conf  0.6294
31  r  59 29 16 18 12  conf  0.6334
29  r  59 31 16 18 12  conf  0.6942
18  r  59 29 31 16  conf  0.6204
16  r  59 29 31 18  conf  0.6296
31  r  59 29 16 18  conf  0.6335
29  r  59 31 16 18  conf  0.6944
16  r  59 29 31  conf  0.6308
31  r  59 29 16  conf  0.6348
29  r  59 31 16  conf  0.6956
31  r  59 29  conf  0.6461
29  r  59 31  conf  0.7064
21  r  59 29 17  conf  0.646
29  r  59 21 17  conf  0.6543
21  r  59 29 12 17  conf  0.6458
29  r  59 21 12 17  conf  0.6542
21  r  59 29 12  conf  0.6459
29  r  59 21 12  conf  0.6542
21  r  59 29 18 17  conf  0.6447
29  r  59 21 18 17  conf  0.6531
21  r  59 29 18 12 17  conf  0.6445
29  r  59 21 18 12 17  conf  0.6529
21  r  59 29 18 12  conf  0.6446
29  r  59 21 18 12  conf  0.653
21  r  59 29 18  conf  0.6447
29  r  59 21 18  conf  0.6531
21  r  59 29 16 17  conf  0.6348
29  r  59 21 16 17  conf  0.6434
21  r  59 29 16 12 17  conf  0.6346
29  r  59 21 16 12 17  conf  0.6433
21  r  59 29 16 12  conf  0.6347
29  r  59 21 16 12  conf  0.6433
21  r  59 29 16 18 17  conf  0.6335
29  r  59 21 16 18 17  conf  0.6421
21  r  59 29 16 18 12 17  conf  0.6333
29  r  59 21 16 18 12 17  conf  0.642
21  r  59 29 16 18 12  conf  0.6334
29  r  59 21 16 18 12  conf  0.6421
21  r  59 29 16 18  conf  0.6335
29  r  59 21 16 18  conf  0.6422
21  r  59 29 16  conf  0.6348
29  r  59 21 16  conf  0.6435
21  r  59 29 31 17  conf  0.6308
29  r  59 21 31 17  conf  0.6407
21  r  59 29 31 12 17  conf  0.6306
29  r  59 21 31 12 17  conf  0.6405
21  r  59 29 31 12  conf  0.6306
29  r  59 21 31 12  conf  0.6406
21  r  59 29 31 18 17  conf  0.6295
29  r  59 21 31 18 17  conf  0.6395
21  r  59 29 31 18 12 17  conf  0.6294
29  r  59 21 31 18 12 17  conf  0.6393
21  r  59 29 31 18 12  conf  0.6294
29  r  59 21 31 18 12  conf  0.6394
21  r  59 29 31 18  conf  0.6296
29  r  59 21 31 18  conf  0.6395
21  r  59 29 31 16 17  conf  0.6204
29  r  59 21 31 16 17  conf  0.6306
21  r  59 29 31 16 12 17  conf  0.6202
29  r  59 21 31 16 12 17  conf  0.6304
21  r  59 29 31 16 12  conf  0.6203
29  r  59 21 31 16 12  conf  0.6305
21  r  59 29 31 16 18 17  conf  0.6192
29  r  59 21 31 16 18 17  conf  0.6294
21  r  59 29 31 16 18 12 17  conf  0.619
29  r  59 21 31 16 18 12 17  conf  0.6292
21  r  59 29 31 16 18 12  conf  0.6191
29  r  59 21 31 16 18 12  conf  0.6293
21  r  59 29 31 16 18  conf  0.6192
29  r  59 21 31 16 18  conf  0.6294
21  r  59 29 31 16  conf  0.6204
29  r  59 21 31 16  conf  0.6306
21  r  59 29 31  conf  0.6308
29  r  59 21 31  conf  0.6408
21  r  59 29  conf  0.6461
29  r  59 21  conf  0.6544
29  r  59  conf  0.724
17  r  59 43  conf  0.645
43  r  59 17  conf  0.7239
17  r  59 43 12  conf  0.6448
12  r  59 43 17  conf  0.6449
43  r  59 12 17  conf  0.7237
12  r  59 43  conf  0.645
43  r  59 12  conf  0.7238
17  r  59 43 18  conf  0.6438
18  r  59 43 17  conf  0.6449
43  r  59 18 17  conf  0.7226
17  r  59 43 18 12  conf  0.6436
12  r  59 43 18 17  conf  0.6437
18  r  59 43 12 17  conf  0.6447
43  r  59 18 12 17  conf  0.7224
12  r  59 43 18  conf  0.6438
18  r  59 43 12  conf  0.6448
43  r  59 18 12  conf  0.7225
18  r  59 43  conf  0.645
43  r  59 18  conf  0.7226
17  r  59 43 16  conf  0.6352
16  r  59 43 17  conf  0.6449
43  r  59 16 17  conf  0.7123
17  r  59 43 16 12  conf  0.635
12  r  59 43 16 17  conf  0.6351
16  r  59 43 12 17  conf  0.6447
43  r  59 16 12 17  conf  0.7122
12  r  59 43 16  conf  0.6352
16  r  59 43 12  conf  0.6448
43  r  59 16 12  conf  0.7122
17  r  59 43 16 18  conf  0.634
18  r  59 43 16 17  conf  0.6351
16  r  59 43 18 17  conf  0.6437
43  r  59 16 18 17  conf  0.711
17  r  59 43 16 18 12  conf  0.6338
12  r  59 43 16 18 17  conf  0.6339
18  r  59 43 16 12 17  conf  0.6349
16  r  59 43 18 12 17  conf  0.6436
43  r  59 16 18 12 17  conf  0.7108
12  r  59 43 16 18  conf  0.634
18  r  59 43 16 12  conf  0.635
16  r  59 43 18 12  conf  0.6436
43  r  59 16 18 12  conf  0.7109
18  r  59 43 16  conf  0.6352
16  r  59 43 18  conf  0.6438
43  r  59 16 18  conf  0.711
16  r  59 43  conf  0.645
43  r  59 16  conf  0.7124
17  r  59 43 31  conf  0.6292
31  r  59 43 17  conf  0.6449
43  r  59 31 17  conf  0.7063
17  r  59 43 31 12  conf  0.629
12  r  59 43 31 17  conf  0.6291
31  r  59 43 12 17  conf  0.6447
43  r  59 31 12 17  conf  0.7061
12  r  59 43 31  conf  0.6292
31  r  59 43 12  conf  0.6448
43  r  59 31 12  conf  0.7062
17  r  59 43 31 18  conf  0.6281
18  r  59 43 31 17  conf  0.6291
31  r  59 43 18 17  conf  0.6437
43  r  59 31 18 17  conf  0.705
17  r  59 43 31 18 12  conf  0.6279
12  r  59 43 31 18 17  conf  0.628
18  r  59 43 31 12 17  conf  0.629
31  r  59 43 18 12 17  conf  0.6436
43  r  59 31 18 12 17  conf  0.7049
12  r  59 43 31 18  conf  0.6281
18  r  59 43 31 12  conf  0.629
31  r  59 43 18 12  conf  0.6436
43  r  59 31 18 12  conf  0.7049
18  r  59 43 31  conf  0.6292
31  r  59 43 18  conf  0.6438
43  r  59 31 18  conf  0.7051
17  r  59 43 31 16  conf  0.6201
16  r  59 43 31 17  conf  0.6291
31  r  59 43 16 17  conf  0.6351
43  r  59 31 16 17  conf  0.6956
17  r  59 43 31 16 12  conf  0.62
12  r  59 43 31 16 17  conf  0.6201
16  r  59 43 31 12 17  conf  0.629
31  r  59 43 16 12 17  conf  0.6349
43  r  59 31 16 12 17  conf  0.6954
12  r  59 43 31 16  conf  0.6201
16  r  59 43 31 12  conf  0.629
31  r  59 43 16 12  conf  0.635
43  r  59 31 16 12  conf  0.6955
17  r  59 43 31 16 18  conf  0.619
18  r  59 43 31 16 17  conf  0.6201
16  r  59 43 31 18 17  conf  0.628
31  r  59 43 16 18 17  conf  0.6339
43  r  59 31 16 18 17  conf  0.6943
17  r  59 43 31 16 18 12  conf  0.6189
12  r  59 43 31 16 18 17  conf  0.619
18  r  59 43 31 16 12 17  conf  0.6199
16  r  59 43 31 18 12 17  conf  0.6279
31  r  59 43 16 18 12 17  conf  0.6338
43  r  59 31 16 18 12 17  conf  0.6942
12  r  59 43 31 16 18  conf  0.619
18  r  59 43 31 16 12  conf  0.62
16  r  59 43 31 18 12  conf  0.6279
31  r  59 43 16 18 12  conf  0.6338
43  r  59 31 16 18 12  conf  0.6942
18  r  59 43 31 16  conf  0.6201
16  r  59 43 31 18  conf  0.6281
31  r  59 43 16 18  conf  0.634
43  r  59 31 16 18  conf  0.6944
16  r  59 43 31  conf  0.6292
31  r  59 43 16  conf  0.6352
43  r  59 31 16  conf  0.6956
31  r  59 43  conf  0.645
43  r  59 31  conf  0.7064
21  r  59 43 17  conf  0.6449
43  r  59 21 17  conf  0.6543
21  r  59 43 12 17  conf  0.6447
43  r  59 21 12 17  conf  0.6542
21  r  59 43 12  conf  0.6448
43  r  59 21 12  conf  0.6542
21  r  59 43 18 17  conf  0.6437
43  r  59 21 18 17  conf  0.6531
21  r  59 43 18 12 17  conf  0.6436
43  r  59 21 18 12 17  conf  0.6529
21  r  59 43 18 12  conf  0.6436
43  r  59 21 18 12  conf  0.653
21  r  59 43 18  conf  0.6438
43  r  59 21 18  conf  0.6531
21  r  59 43 16 17  conf  0.6351
43  r  59 21 16 17  conf  0.6434
21  r  59 43 16 12 17  conf  0.6349
43  r  59 21 16 12 17  conf  0.6433
21  r  59 43 16 12  conf  0.635
43  r  59 21 16 12  conf  0.6433
21  r  59 43 16 18 17  conf  0.6339
43  r  59 21 16 18 17  conf  0.6421
21  r  59 43 16 18 12 17  conf  0.6338
43  r  59 21 16 18 12 17  conf  0.642
21  r  59 43 16 18 12  conf  0.6338
43  r  59 21 16 18 12  conf  0.6421
21  r  59 43 16 18  conf  0.634
43  r  59 21 16 18  conf  0.6422
21  r  59 43 16  conf  0.6352
43  r  59 21 16  conf  0.6435
21  r  59 43 31 17  conf  0.6291
43  r  59 21 31 17  conf  0.6407
21  r  59 43 31 12 17  conf  0.629
43  r  59 21 31 12 17  conf  0.6405
21  r  59 43 31 12  conf  0.629
43  r  59 21 31 12  conf  0.6406
21  r  59 43 31 18 17  conf  0.628
43  r  59 21 31 18 17  conf  0.6395
21  r  59 43 31 18 12 17  conf  0.6279
43  r  59 21 31 18 12 17  conf  0.6393
21  r  59 43 31 18 12  conf  0.6279
43  r  59 21 31 18 12  conf  0.6394
21  r  59 43 31 18  conf  0.6281
43  r  59 21 31 18  conf  0.6395
21  r  59 43 31 16 17  conf  0.6201
43  r  59 21 31 16 17  conf  0.6306
21  r  59 43 31 16 12 17  conf  0.6199
43  r  59 21 31 16 12 17  conf  0.6304
21  r  59 43 31 16 12  conf  0.62
43  r  59 21 31 16 12  conf  0.6305
21  r  59 43 31 16 18 17  conf  0.619
43  r  59 21 31 16 18 17  conf  0.6294
21  r  59 43 31 16 18 12 17  conf  0.6188
43  r  59 21 31 16 18 12 17  conf  0.6292
21  r  59 43 31 16 18 12  conf  0.6189
43  r  59 21 31 16 18 12  conf  0.6293
21  r  59 43 31 16 18  conf  0.619
43  r  59 21 31 16 18  conf  0.6294
21  r  59 43 31 16  conf  0.6201
43  r  59 21 31 16  conf  0.6306
21  r  59 43 31  conf  0.6292
43  r  59 21 31  conf  0.6408
21  r  59 43  conf  0.645
43  r  59 21  conf  0.6544
29  r  59 43 17  conf  0.6449
43  r  59 29 17  conf  0.646
29  r  59 43 12 17  conf  0.6447
43  r  59 29 12 17  conf  0.6458
29  r  59 43 12  conf  0.6448
43  r  59 29 12  conf  0.6459
29  r  59 43 18 17  conf  0.6437
43  r  59 29 18 17  conf  0.6447
29  r  59 43 18 12 17  conf  0.6436
43  r  59 29 18 12 17  conf  0.6445
29  r  59 43 18 12  conf  0.6436
43  r  59 29 18 12  conf  0.6446
29  r  59 43 18  conf  0.6438
43  r  59 29 18  conf  0.6447
29  r  59 43 16 17  conf  0.6351
43  r  59 29 16 17  conf  0.6348
29  r  59 43 16 12 17  conf  0.6349
43  r  59 29 16 12 17  conf  0.6346
29  r  59 43 16 12  conf  0.635
43  r  59 29 16 12  conf  0.6347
29  r  59 43 16 18 17  conf  0.6339
43  r  59 29 16 18 17  conf  0.6335
29  r  59 43 16 18 12 17  conf  0.6338
43  r  59 29 16 18 12 17  conf  0.6333
29  r  59 43 16 18 12  conf  0.6338
43  r  59 29 16 18 12  conf  0.6334
29  r  59 43 16 18  conf  0.634
43  r  59 29 16 18  conf  0.6335
29  r  59 43 16  conf  0.6352
43  r  59 29 16  conf  0.6348
29  r  59 43 31 17  conf  0.6291
43  r  59 29 31 17  conf  0.6308
29  r  59 43 31 12 17  conf  0.629
43  r  59 29 31 12 17  conf  0.6306
29  r  59 43 31 12  conf  0.629
43  r  59 29 31 12  conf  0.6306
29  r  59 43 31 18 17  conf  0.628
43  r  59 29 31 18 17  conf  0.6295
29  r  59 43 31 18 12 17  conf  0.6279
43  r  59 29 31 18 12 17  conf  0.6294
29  r  59 43 31 18 12  conf  0.6279
43  r  59 29 31 18 12  conf  0.6294
29  r  59 43 31 18  conf  0.6281
43  r  59 29 31 18  conf  0.6296
29  r  59 43 31 16 17  conf  0.6201
43  r  59 29 31 16 17  conf  0.6204
29  r  59 43 31 16 12 17  conf  0.6199
43  r  59 29 31 16 12 17  conf  0.6202
29  r  59 43 31 16 12  conf  0.62
43  r  59 29 31 16 12  conf  0.6203
29  r  59 43 31 16 18 17  conf  0.619
43  r  59 29 31 16 18 17  conf  0.6192
29  r  59 43 31 16 18 12 17  conf  0.6188
43  r  59 29 31 16 18 12 17  conf  0.619
29  r  59 43 31 16 18 12  conf  0.6189
43  r  59 29 31 16 18 12  conf  0.6191
29  r  59 43 31 16 18  conf  0.619
43  r  59 29 31 16 18  conf  0.6192
29  r  59 43 31 16  conf  0.6201
43  r  59 29 31 16  conf  0.6204
29  r  59 43 31  conf  0.6292
43  r  59 29 31  conf  0.6308
59  r  43 29 21 31 17  conf  0.6357
59  r  43 29 21 31 12 17  conf  0.6348
59  r  43 29 21 31 12  conf  0.6348
59  r  43 29 21 31 18 17  conf  0.6339
59  r  43 29 21 31 18 12 17  conf  0.6336
59  r  43 29 21 31 18 12  conf  0.6336
59  r  43 29 21 31 18  conf  0.6339
59  r  43 29 21 31 16 17  conf  0.6237
59  r  43 29 21 31 16 12 17  conf  0.6233
59  r  43 29 21 31 16 12  conf  0.6234
59  r  43 29 21 31 16 18 17  conf  0.6224
59  r  43 29 21 31 16 18 12 17  conf  0.6222
59  r  43 29 21 31 16 18 12  conf  0.6222
59  r  43 29 21 31 16 18  conf  0.6225
59  r  43 29 21 31 16  conf  0.6238
59  r  43 29 21 31  conf  0.6358
29  r  59 43  conf  0.645
43  r  59 29  conf  0.6461
43  r  59  conf  0.724
17  r  59 27  conf  0.622
27  r  59 17  conf  0.7239
17  r  59 27 12  conf  0.6219
12  r  59 27 17  conf  0.622
27  r  59 12 17  conf  0.7237
12  r  59 27  conf  0.622
27  r  59 12  conf  0.7238
17  r  59 27 18  conf  0.6209
18  r  59 27 17  conf  0.622
27  r  59 18 17  conf  0.7226
17  r  59 27 18 12  conf  0.6208
12  r  59 27 18 17  conf  0.6209
18  r  59 27 12 17  conf  0.6218
27  r  59 18 12 17  conf  0.7224
12  r  59 27 18  conf  0.6209
18  r  59 27 12  conf  0.6219
27  r  59 18 12  conf  0.7225
18  r  59 27  conf  0.622
27  r  59 18  conf  0.7226
17  r  59 27 16  conf  0.6131
16  r  59 27 17  conf  0.622
27  r  59 16 17  conf  0.7123
17  r  59 27 16 12  conf  0.613
12  r  59 27 16 17  conf  0.6131
16  r  59 27 12 17  conf  0.6218
27  r  59 16 12 17  conf  0.7122
12  r  59 27 16  conf  0.6131
16  r  59 27 12  conf  0.6219
27  r  59 16 12  conf  0.7122
17  r  59 27 16 18  conf  0.612
18  r  59 27 16 17  conf  0.6131
16  r  59 27 18 17  conf  0.6209
27  r  59 16 18 17  conf  0.711
17  r  59 27 16 18 12  conf  0.6119
12  r  59 27 16 18 17  conf  0.612
18  r  59 27 16 12 17  conf  0.6129
16  r  59 27 18 12 17  conf  0.6207
27  r  59 16 18 12 17  conf  0.7108
12  r  59 27 16 18  conf  0.612
18  r  59 27 16 12  conf  0.613
16  r  59 27 18 12  conf  0.6208
27  r  59 16 18 12  conf  0.7109
18  r  59 27 16  conf  0.6131
16  r  59 27 18  conf  0.6209
27  r  59 16 18  conf  0.711
16  r  59 27  conf  0.622
27  r  59 16  conf  0.7124
17  r  59 27 31  conf  0.6075
31  r  59 27 17  conf  0.622
27  r  59 31 17  conf  0.7063
17  r  59 27 31 12  conf  0.6074
12  r  59 27 31 17  conf  0.6075
31  r  59 27 12 17  conf  0.6218
27  r  59 31 12 17  conf  0.7061
12  r  59 27 31  conf  0.6075
31  r  59 27 12  conf  0.6219
27  r  59 31 12  conf  0.7062
17  r  59 27 31 18  conf  0.6065
18  r  59 27 31 17  conf  0.6075
31  r  59 27 18 17  conf  0.6209
27  r  59 31 18 17  conf  0.705
17  r  59 27 31 18 12  conf  0.6064
12  r  59 27 31 18 17  conf  0.6065
18  r  59 27 31 12 17  conf  0.6073
31  r  59 27 18 12 17  conf  0.6207
27  r  59 31 18 12 17  conf  0.7049
12  r  59 27 31 18  conf  0.6065
18  r  59 27 31 12  conf  0.6074
31  r  59 27 18 12  conf  0.6208
27  r  59 31 18 12  conf  0.7049
18  r  59 27 31  conf  0.6075
31  r  59 27 18  conf  0.6209
27  r  59 31 18  conf  0.7051
16  r  59 27 31 17  conf  0.6075
31  r  59 27 16 17  conf  0.6131
27  r  59 31 16 17  conf  0.6956
16  r  59 27 31 12 17  conf  0.6073
31  r  59 27 16 12 17  conf  0.6129
27  r  59 31 16 12 17  conf  0.6954
16  r  59 27 31 12  conf  0.6074
31  r  59 27 16 12  conf  0.613
27  r  59 31 16 12  conf  0.6955
16  r  59 27 31 18 17  conf  0.6065
31  r  59 27 16 18 17  conf  0.612
27  r  59 31 16 18 17  conf  0.6943
16  r  59 27 31 18 12 17  conf  0.6064
31  r  59 27 16 18 12 17  conf  0.6119
27  r  59 31 16 18 12 17  conf  0.6942
16  r  59 27 31 18 12  conf  0.6064
31  r  59 27 16 18 12  conf  0.6119
27  r  59 31 16 18 12  conf  0.6942
16  r  59 27 31 18  conf  0.6065
31  r  59 27 16 18  conf  0.612
27  r  59 31 16 18  conf  0.6944
16  r  59 27 31  conf  0.6075
31  r  59 27 16  conf  0.6131
27  r  59 31 16  conf  0.6956
31  r  59 27  conf  0.622
27  r  59 31  conf  0.7064
21  r  59 27 17  conf  0.622
27  r  59 21 17  conf  0.6543
21  r  59 27 12 17  conf  0.6218
27  r  59 21 12 17  conf  0.6542
21  r  59 27 12  conf  0.6219
27  r  59 21 12  conf  0.6542
21  r  59 27 18 17  conf  0.6209
27  r  59 21 18 17  conf  0.6531
21  r  59 27 18 12 17  conf  0.6207
27  r  59 21 18 12 17  conf  0.6529
21  r  59 27 18 12  conf  0.6208
27  r  59 21 18 12  conf  0.653
21  r  59 27 18  conf  0.6209
27  r  59 21 18  conf  0.6531
21  r  59 27 16 17  conf  0.6131
27  r  59 21 16 17  conf  0.6434
21  r  59 27 16 12 17  conf  0.6129
27  r  59 21 16 12 17  conf  0.6433
21  r  59 27 16 12  conf  0.613
27  r  59 21 16 12  conf  0.6433
21  r  59 27 16 18 17  conf  0.612
27  r  59 21 16 18 17  conf  0.6421
21  r  59 27 16 18 12 17  conf  0.6119
27  r  59 21 16 18 12 17  conf  0.642
21  r  59 27 16 18 12  conf  0.6119
27  r  59 21 16 18 12  conf  0.6421
21  r  59 27 16 18  conf  0.612
27  r  59 21 16 18  conf  0.6422
21  r  59 27 16  conf  0.6131
27  r  59 21 16  conf  0.6435
21  r  59 27 31 17  conf  0.6075
27  r  59 21 31 17  conf  0.6407
21  r  59 27 31 12 17  conf  0.6073
27  r  59 21 31 12 17  conf  0.6405
21  r  59 27 31 12  conf  0.6074
27  r  59 21 31 12  conf  0.6406
21  r  59 27 31 18 17  conf  0.6065
27  r  59 21 31 18 17  conf  0.6395
21  r  59 27 31 18 12 17  conf  0.6064
27  r  59 21 31 18 12 17  conf  0.6393
21  r  59 27 31 18 12  conf  0.6064
27  r  59 21 31 18 12  conf  0.6394
21  r  59 27 31 18  conf  0.6065
27  r  59 21 31 18  conf  0.6395
27  r  59 21 31 16 17  conf  0.6306
27  r  59 21 31 16 12 17  conf  0.6304
27  r  59 21 31 16 12  conf  0.6305
27  r  59 21 31 16 18 17  conf  0.6294
27  r  59 21 31 16 18 12 17  conf  0.6292
27  r  59 21 31 16 18 12  conf  0.6293
27  r  59 21 31 16 18  conf  0.6294
27  r  59 21 31 16  conf  0.6306
21  r  59 27 31  conf  0.6075
27  r  59 21 31  conf  0.6408
21  r  59 27  conf  0.622
27  r  59 21  conf  0.6544
29  r  59 27 17  conf  0.622
27  r  59 29 17  conf  0.646
29  r  59 27 12 17  conf  0.6218
27  r  59 29 12 17  conf  0.6458
29  r  59 27 12  conf  0.6219
27  r  59 29 12  conf  0.6459
29  r  59 27 18 17  conf  0.6209
27  r  59 29 18 17  conf  0.6447
29  r  59 27 18 12 17  conf  0.6207
27  r  59 29 18 12 17  conf  0.6445
29  r  59 27 18 12  conf  0.6208
27  r  59 29 18 12  conf  0.6446
29  r  59 27 18  conf  0.6209
27  r  59 29 18  conf  0.6447
29  r  59 27 16 17  conf  0.6131
27  r  59 29 16 17  conf  0.6348
29  r  59 27 16 12 17  conf  0.6129
27  r  59 29 16 12 17  conf  0.6346
29  r  59 27 16 12  conf  0.613
27  r  59 29 16 12  conf  0.6347
29  r  59 27 16 18 17  conf  0.612
27  r  59 29 16 18 17  conf  0.6335
29  r  59 27 16 18 12 17  conf  0.6119
27  r  59 29 16 18 12 17  conf  0.6333
29  r  59 27 16 18 12  conf  0.6119
27  r  59 29 16 18 12  conf  0.6334
29  r  59 27 16 18  conf  0.612
27  r  59 29 16 18  conf  0.6335
29  r  59 27 16  conf  0.6131
